"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,2,2,2,0.9,0.9
2,2,2,2,0.9,0.9
3,2,2,2,0.9,0.9
4,2,2,2,0.9,0.9
5,2,2,2,0.9,0.9
6,2,2,2,0.9,0.9
7,2,2,2,0.9,0.9
8,2,2,2,0.9,0.9
9,2,2,2,0.9,0.9
10,2,2,2,0.9,0.9
11,2,2,2,0.9,0.9
12,2,2,2,0.9,0.9
13,2,2,2,0.9,0.9
14,2,2,2,0.9,0.9
15,2,2,2,0.9,0.9
16,2,2,2,0.9,0.9
17,2,2,2,0.9,0.9
18,2,2,2,0.9,0.9
19,2,2,2,0.9,0.9
20,2,2,2,0.9,0.9
21,2,2,2,0.9,0.9
22,2,2,2,0.9,0.9
23,2,2,2,0.9,0.9
24,2,2,2,0.9,0.9
25,2,2,2,0.9,0.9
26,2,2,2,0.9,0.9
27,2,2,2,0.9,0.9
28,2,2,2,0.9,0.9
29,2,2,2,0.9,0.9
30,2,2,2,0.9,0.9
31,2,2,2,0.9,0.9
32,2,2,2,0.9,0.9
33,2,2,2,0.9,0.9
34,2,2,2,0.9,0.9
35,2,2,2,0.9,0.9
36,2,2,2,0.9,0.9
37,2,2,2,0.9,0.9
38,2,2,2,0.9,0.9
39,2,2,2,0.9,0.9
40,2,2,2,0.9,0.9
41,2,2,2,0.9,0.9
42,2,2,2,0.9,0.9
43,2,2,2,0.9,0.9
44,2,2,2,0.9,0.9
45,2,2,2,0.9,0.9
46,2,2,2,0.9,0.9
47,2,2,2,0.9,0.9
48,2,2,2,0.9,0.9
49,2,2,2,0.9,0.9
50,2,2,2,0.9,0.9
51,2,2,2,0.9,0.9
52,2,2,2,0.9,0.9
53,2,2,2,0.9,0.9
54,2,2,2,0.9,0.9
55,2,2,2,0.9,0.9
56,2,2,2,0.9,0.9
57,2,2,2,0.9,0.9
58,2,2,2,0.9,0.9
59,2,2,2,0.9,0.9
60,2,2,2,0.9,0.9
61,2,2,2,0.9,0.9
62,2,2,2,0.9,0.9
63,2,2,2,0.9,0.9
64,2,2,2,0.9,0.9
65,2,2,2,0.9,0.9
66,2,2,2,0.9,0.9
67,2,2,2,0.9,0.9
68,2,2,2,0.9,0.9
69,2,2,2,0.9,0.9
70,2,2,2,0.9,0.9
71,2,2,2,0.9,0.9
72,2,2,2,0.9,0.9
73,2,2,2,0.9,0.9
74,2,2,2,0.9,0.9
75,2,2,2,0.9,0.9
76,2,2,2,0.9,0.9
77,2,2,2,0.9,0.9
78,2,2,2,0.9,0.9
79,2,2,2,0.9,0.9
80,2,2,2,0.9,0.9
81,2,2,2,0.9,0.9
82,2,2,2,0.9,0.9
83,2,2,2,0.9,0.9
84,2,2,2,0.9,0.9
85,2,2,2,0.9,0.9
86,2,2,2,0.9,0.9
87,2,2,2,0.9,0.9
88,2,2,2,0.9,0.9
89,2,2,2,0.9,0.9
90,2,2,2,0.9,0.9
91,2,2,2,0.9,0.9
92,2,2,2,0.9,0.9
93,2,2,2,0.9,0.9
94,2,2,2,0.9,0.9
95,2,2,2,0.9,0.9
96,2,2,2,0.9,0.9
97,2,2,2,0.9,0.9
98,2,2,2,0.9,0.9
99,2,2,2,0.9,0.9
100,2,2,2,0.9,0.9
101,2,2,2,0.9,0.9
102,2,2,2,0.9,0.9
103,2,2,2,0.9,0.9
104,2,2,2,0.9,0.9
105,2,2,2,0.9,0.9
106,2,2,2,0.9,0.9
107,2,2,2,0.9,0.9
108,2,2,2,0.9,0.9
109,2,2,2,0.9,0.9
110,2,2,2,0.9,0.9
111,2,2,2,0.9,0.9
112,2,2,2,0.9,0.9
113,2,2,2,0.9,0.9
114,2,2,2,0.9,0.9
115,2,2,2,0.9,0.9
116,2,2,2,0.9,0.9
117,2,2,2,0.9,0.9
118,2,2,2,0.9,0.9
119,2,2,2,0.9,0.9
120,2,2,2,0.9,0.9
121,2,2,2,0.9,0.9
122,2,2,2,0.9,0.9
123,2,2,2,0.9,0.9
124,2,2,2,0.9,0.9
125,2,2,2,0.9,0.9
126,2,2,2,0.9,0.9
127,2,2,2,0.9,0.9
128,2,2,2,0.9,0.9
129,2,2,2,0.9,0.9
130,2,2,2,0.9,0.9
131,2,2,2,0.9,0.9
132,2,2,2,0.9,0.9
133,2,2,2,0.9,0.9
134,2,2,2,0.9,0.9
135,2,2,2,0.9,0.9
136,2,2,2,0.9,0.9
137,2,2,2,0.9,0.9
138,2,2,2,0.9,0.9
139,2,2,2,0.9,0.9
140,2,2,2,0.9,0.9
141,2,2,2,0.9,0.9
142,2,2,2,0.9,0.9
143,2,2,2,0.9,0.9
144,2,2,2,0.9,0.9
145,2,2,2,0.9,0.9
146,2,2,2,0.9,0.9
147,2,2,2,0.9,0.9
148,2,2,2,0.9,0.9
149,2,2,2,0.9,0.9
150,2,2,2,0.9,0.9
151,2,2,2,0.9,0.9
152,2,2,2,0.9,0.9
153,2,2,2,0.9,0.9
154,2,2,2,0.9,0.9
155,2,2,2,0.9,0.9
156,2,2,2,0.9,0.9
157,2,2,2,0.9,0.9
158,2,2,2,0.9,0.9
159,2,2,2,0.9,0.9
160,2,2,2,0.9,0.9
161,2,2,2,0.9,0.9
162,2,2,2,0.9,0.9
163,2,2,2,0.9,0.9
164,2,2,2,0.9,0.9
165,2,2,2,0.9,0.9
166,2,2,2,0.9,0.9
167,2,2,2,0.9,0.9
168,2,2,2,0.9,0.9
169,2,2,2,0.9,0.9
170,2,2,2,0.9,0.9
171,2,2,2,0.9,0.9
172,2,2,2,0.9,0.9
173,2,2,2,0.9,0.9
174,2,2,2,0.9,0.9
175,2,2,2,0.9,0.9
176,2,2,2,0.9,0.9
177,2,2,2,0.9,0.9
178,2,2,2,0.9,0.9
179,2,2,2,0.9,0.9
180,2,2,2,0.9,0.9
181,2,2,2,0.9,0.9
182,2,2,2,0.9,0.9
183,2,2,2,0.9,0.9
184,2,2,2,0.9,0.9
185,2,2,2,0.9,0.9
186,2,2,2,0.9,0.9
187,2,2,2,0.9,0.9
188,2,2,2,0.9,0.9
189,2,2,2,0.9,0.9
190,2,2,2,0.9,0.9
191,2,2,2,0.9,0.9
192,2,2,2,0.9,0.9
193,2,2,2,0.9,0.9
194,2,2,2,0.9,0.9
195,2,2,2,0.9,0.9
196,2,2,2,0.9,0.9
197,2,2,2,0.9,0.9
198,2,2,2,0.9,0.9
199,2,2,2,0.9,0.9
200,2,2,2,0.9,0.9
201,2,2,2,0.9,0.9
202,2,2,2,0.9,0.9
203,2,2,2,0.9,0.9
204,2,2,2,0.9,0.9
205,2,2,2,0.9,0.9
206,2,2,2,0.9,0.9
207,2,2,2,0.9,0.9
208,2,2,2,0.9,0.9
209,2,2,2,0.9,0.9
210,2,2,2,0.9,0.9
211,2,2,2,0.9,0.9
212,2,2,2,0.9,0.9
213,2,2,2,0.9,0.9
214,2,2,2,0.9,0.9
215,2,2,2,0.9,0.9
216,2,2,2,0.9,0.9
217,2,2,2,0.9,0.9
218,2,2,2,0.9,0.9
219,2,2,2,0.9,0.9
220,2,2,2,0.9,0.9
221,2,2,2,0.9,0.9
222,2,2,2,0.9,0.9
223,2,2,2,0.9,0.9
224,2,2,2,0.9,0.9
225,2,2,2,0.9,0.9
226,2,2,2,0.9,0.9
227,2,2,2,0.9,0.9
228,2,2,2,0.9,0.9
229,2,2,2,0.9,0.9
230,2,2,2,0.9,0.9
231,2,2,2,0.9,0.9
232,2,2,2,0.9,0.9
233,2,2,2,0.9,0.9
234,2,2,2,0.9,0.9
235,2,2,2,0.9,0.9
236,2,2,2,0.9,0.9
237,2,2,2,0.9,0.9
238,2,2,2,0.9,0.9
239,2,2,2,0.9,0.9
240,2,2,2,0.9,0.9
241,2,2,2,0.9,0.9
242,2,2,2,0.9,0.9
243,2,2,2,0.9,0.9
244,2,2,2,0.9,0.9
245,2,2,2,0.9,0.9
246,2,2,2,0.9,0.9
247,2,2,2,0.9,0.9
248,2,2,2,0.9,0.9
249,2,2,2,0.9,0.9
250,2,2,2,0.9,0.9
251,2,2,2,0.9,0.9
252,2,2,2,0.9,0.9
253,2,2,2,0.9,0.9
254,2,2,2,0.9,0.9
255,2,2,2,0.9,0.9
256,2,2,2,0.9,0.9
257,2,2,2,0.9,0.9
258,2,2,2,0.9,0.9
259,2,2,2,0.9,0.9
260,2,2,2,0.9,0.9
261,2,2,2,0.9,0.9
262,2,2,2,0.9,0.9
263,2,2,2,0.9,0.9
264,2,2,2,0.9,0.9
265,2,2,2,0.9,0.9
266,2,2,2,0.9,0.9
267,2,2,2,0.9,0.9
268,2,2,2,0.9,0.9
269,2,2,2,0.9,0.9
270,2,2,2,0.9,0.9
271,2,2,2,0.9,0.9
272,2,2,2,0.9,0.9
273,2,2,2,0.9,0.9
274,2,2,2,0.9,0.9
275,2,2,2,0.9,0.9
276,2,2,2,0.9,0.9
277,2,2,2,0.9,0.9
278,2,2,2,0.9,0.9
279,2,2,2,0.9,0.9
280,2,2,2,0.9,0.9
281,2,2,2,0.9,0.9
282,2,2,2,0.9,0.9
283,2,2,2,0.9,0.9
284,2,2,2,0.9,0.9
285,2,2,2,0.9,0.9
286,2,2,2,0.9,0.9
287,2,2,2,0.9,0.9
288,2,2,2,0.9,0.9
289,2,2,2,0.9,0.9
290,2,2,2,0.9,0.9
291,2,2,2,0.9,0.9
292,2,2,2,0.9,0.9
293,2,2,2,0.9,0.9
294,2,2,2,0.9,0.9
295,2,2,2,0.9,0.9
296,2,2,2,0.9,0.9
297,2,2,2,0.9,0.9
298,2,2,2,0.9,0.9
299,2,2,2,0.9,0.9
300,2,2,2,0.9,0.9
301,2,2,2,0.9,0.9
302,2,2,2,0.9,0.9
303,2,2,2,0.9,0.9
304,2,2,2,0.9,0.9
305,2,2,2,0.9,0.9
306,2,2,2,0.9,0.9
307,2,2,2,0.9,0.9
308,2,2,2,0.9,0.9
309,2,2,2,0.9,0.9
310,2,2,2,0.9,0.9
311,2,2,2,0.9,0.9
312,2,2,2,0.9,0.9
313,2,2,2,0.9,0.9
314,2,2,2,0.9,0.9
315,2,2,2,0.9,0.9
316,2,2,2,0.9,0.9
317,2,2,2,0.9,0.9
318,2,2,2,0.9,0.9
319,2,2,2,0.9,0.9
320,2,2,2,0.9,0.9
321,2,2,2,0.9,0.9
322,2,2,2,0.9,0.9
323,2,2,2,0.9,0.9
324,2,2,2,0.9,0.9
325,2,2,2,0.9,0.9
326,2,2,2,0.9,0.9
327,2,2,2,0.9,0.9
328,2,2,2,0.9,0.9
329,2,2,2,0.9,0.9
330,2,2,2,0.9,0.9
331,2,2,2,0.9,0.9
332,2,2,2,0.9,0.9
333,2,2,2,0.9,0.9
334,2,2,2,0.9,0.9
335,2,2,2,0.9,0.9
336,2,2,2,0.9,0.9
337,2,2,2,0.9,0.9
338,2,2,2,0.9,0.9
339,2,2,2,0.9,0.9
340,2,2,2,0.9,0.9
341,2,2,2,0.9,0.9
342,2,2,2,0.9,0.9
343,2,2,2,0.9,0.9
344,2,2,2,0.9,0.9
345,2,2,2,0.9,0.9
346,2,2,2,0.9,0.9
347,2,2,2,0.9,0.9
348,2,2,2,0.9,0.9
349,2,2,2,0.9,0.9
350,2,2,2,0.9,0.9
351,2,2,2,0.9,0.9
352,2,2,2,0.9,0.9
353,2,2,2,0.9,0.9
354,2,2,2,0.9,0.9
355,2,2,2,0.9,0.9
356,2,2,2,0.9,0.9
357,2,2,2,0.9,0.9
358,2,2,2,0.9,0.9
359,2,2,2,0.9,0.9
360,2,2,2,0.9,0.9
361,2,2,2,0.9,0.9
362,2,2,2,0.9,0.9
363,2,2,2,0.9,0.9
364,2,2,2,0.9,0.9
365,2,2,2,0.9,0.9
366,2,2,2,0.9,0.9
367,2,2,2,0.9,0.9
368,2,2,2,0.9,0.9
369,2,2,2,0.9,0.9
370,2,2,2,0.9,0.9
371,2,2,2,0.9,0.9
372,2,2,2,0.9,0.9
373,2,2,2,0.9,0.9
374,2,2,2,0.9,0.9
375,2,2,2,0.9,0.9
376,2,2,2,0.9,0.9
377,2,2,2,0.9,0.9
378,2,2,2,0.9,0.9
379,2,2,2,0.9,0.9
380,2,2,2,0.9,0.9
381,2,2,2,0.9,0.9
382,2,2,2,0.9,0.9
383,2,2,2,0.9,0.9
384,2,2,2,0.9,0.9
385,2,2,2,0.9,0.9
386,2,2,2,0.9,0.9
387,2,2,2,0.9,0.9
388,2,2,2,0.9,0.9
389,2,2,2,0.9,0.9
390,2,2,2,0.9,0.9
391,2,2,2,0.9,0.9
392,2,2,2,0.9,0.9
393,2,2,2,0.9,0.9
394,2,2,2,0.9,0.9
395,2,2,2,0.9,0.9
396,2,2,2,0.9,0.9
397,2,2,2,0.9,0.9
398,2,2,2,0.9,0.9
399,2,2,2,0.9,0.9
400,2,2,2,0.9,0.9
401,2,2,2,0.9,0.9
402,2,2,2,0.9,0.9
403,2,2,2,0.9,0.9
404,2,2,2,0.9,0.9
405,2,2,2,0.9,0.9
406,2,2,2,0.9,0.9
407,2,2,2,0.9,0.9
408,2,2,2,0.9,0.9
409,2,2,2,0.9,0.9
410,2,2,2,0.9,0.9
411,2,2,2,0.9,0.9
412,2,2,2,0.9,0.9
413,2,2,2,0.9,0.9
414,2,2,2,0.9,0.9
415,2,2,2,0.9,0.9
416,2,2,2,0.9,0.9
417,2,2,2,0.9,0.9
418,2,2,2,0.9,0.9
419,2,2,2,0.9,0.9
420,2,2,2,0.9,0.9
421,2,2,2,0.9,0.9
422,2,2,2,0.9,0.9
423,2,2,2,0.9,0.9
424,2,2,2,0.9,0.9
425,2,2,2,0.9,0.9
426,2,2,2,0.9,0.9
427,2,2,2,0.9,0.9
428,2,2,2,0.9,0.9
429,2,2,2,0.9,0.9
430,2,2,2,0.9,0.9
431,2,2,2,0.9,0.9
432,2,2,2,0.9,0.9
433,2,2,2,0.9,0.9
434,2,2,2,0.9,0.9
435,2,2,2,0.9,0.9
436,2,2,2,0.9,0.9
437,2,2,2,0.9,0.9
438,2,2,2,0.9,0.9
439,2,2,2,0.9,0.9
440,2,2,2,0.9,0.9
441,2,2,2,0.9,0.9
442,2,2,2,0.9,0.9
443,2,2,2,0.9,0.9
444,2,2,2,0.9,0.9
445,2,2,2,0.9,0.9
446,2,2,2,0.9,0.9
447,2,2,2,0.9,0.9
448,2,2,2,0.9,0.9
449,2,2,2,0.9,0.9
450,2,2,2,0.9,0.9
451,2,2,2,0.9,0.9
452,2,2,2,0.9,0.9
453,2,2,2,0.9,0.9
454,2,2,2,0.9,0.9
455,2,2,2,0.9,0.9
456,2,2,2,0.9,0.9
457,2,2,2,0.9,0.9
458,2,2,2,0.9,0.9
459,2,2,2,0.9,0.9
460,2,2,2,0.9,0.9
461,2,2,2,0.9,0.9
462,2,2,2,0.9,0.9
463,2,2,2,0.9,0.9
464,2,2,2,0.9,0.9
465,2,2,2,0.9,0.9
466,2,2,2,0.9,0.9
467,2,2,2,0.9,0.9
468,2,2,2,0.9,0.9
469,2,2,2,0.9,0.9
470,2,2,2,0.9,0.9
471,2,2,2,0.9,0.9
472,2,2,2,0.9,0.9
473,2,2,2,0.9,0.9
474,2,2,2,0.9,0.9
475,2,2,2,0.9,0.9
476,2,2,2,0.9,0.9
477,2,2,2,0.9,0.9
478,2,2,2,0.9,0.9
479,2,2,2,0.9,0.9
480,2,2,2,0.9,0.9
481,2,2,2,0.9,0.9
482,2,2,2,0.9,0.9
483,2,2,2,0.9,0.9
484,2,2,2,0.9,0.9
485,2,2,2,0.9,0.9
486,2,2,2,0.9,0.9
487,2,2,2,0.9,0.9
488,2,2,2,0.9,0.9
489,2,2,2,0.9,0.9
490,2,2,2,0.9,0.9
491,2,2,2,0.9,0.9
492,2,2,2,0.9,0.9
493,2,2,2,0.9,0.9
494,2,2,2,0.9,0.9
495,2,2,2,0.9,0.9
496,2,2,2,0.9,0.9
497,2,2,2,0.9,0.9
498,2,2,2,0.9,0.9
499,2,2,2,0.9,0.9
500,2,2,2,0.9,0.9
501,2,2,2,0.9,0.9
502,2,2,2,0.9,0.9
503,2,2,2,0.9,0.9
504,2,2,2,0.9,0.9
505,2,2,2,0.9,0.9
506,2,2,2,0.9,0.9
507,2,2,2,0.9,0.9
508,2,2,2,0.9,0.9
509,2,2,2,0.9,0.9
510,2,2,2,0.9,0.9
511,2,2,2,0.9,0.9
512,2,2,2,0.9,0.9
513,2,2,2,0.9,0.9
514,2,2,2,0.9,0.9
515,2,2,2,0.9,0.9
516,2,2,2,0.9,0.9
517,2,2,2,0.9,0.9
518,2,2,2,0.9,0.9
519,2,2,2,0.9,0.9
520,2,2,2,0.9,0.9
521,2,2,2,0.9,0.9
522,2,2,2,0.9,0.9
523,2,2,2,0.9,0.9
524,2,2,2,0.9,0.9
525,2,2,2,0.9,0.9
526,2,2,2,0.9,0.9
527,2,2,2,0.9,0.9
528,2,2,2,0.9,0.9
529,2,2,2,0.9,0.9
530,2,2,2,0.9,0.9
531,2,2,2,0.9,0.9
532,2,2,2,0.9,0.9
533,2,2,2,0.9,0.9
534,2,2,2,0.9,0.9
535,2,2,2,0.9,0.9
536,2,2,2,0.9,0.9
537,2,2,2,0.9,0.9
538,2,2,2,0.9,0.9
539,2,2,2,0.9,0.9
540,2,2,2,0.9,0.9
541,2,2,2,0.9,0.9
542,2,2,2,0.9,0.9
543,2,2,2,0.9,0.9
544,2,2,2,0.9,0.9
545,2,2,2,0.9,0.9
546,2,2,2,0.9,0.9
547,2,2,2,0.9,0.9
548,2,2,2,0.9,0.9
549,2,2,2,0.9,0.9
550,2,2,2,0.9,0.9
551,2,2,2,0.9,0.9
552,2,2,2,0.9,0.9
553,2,2,2,0.9,0.9
554,2,2,2,0.9,0.9
555,2,2,2,0.9,0.9
556,2,2,2,0.9,0.9
557,2,2,2,0.9,0.9
558,2,2,2,0.9,0.9
559,2,2,2,0.9,0.9
560,2,2,2,0.9,0.9
561,2,2,2,0.9,0.9
562,2,2,2,0.9,0.9
563,2,2,2,0.9,0.9
564,2,2,2,0.9,0.9
565,2,2,2,0.9,0.9
566,2,2,2,0.9,0.9
567,2,2,2,0.9,0.9
568,2,2,2,0.9,0.9
569,2,2,2,0.9,0.9
570,2,2,2,0.9,0.9
571,2,2,2,0.9,0.9
572,2,2,2,0.9,0.9
573,2,2,2,0.9,0.9
574,2,2,2,0.9,0.9
575,2,2,2,0.9,0.9
576,2,2,2,0.9,0.9
577,2,2,2,0.9,0.9
578,2,2,2,0.9,0.9
579,2,2,2,0.9,0.9
580,2,2,2,0.9,0.9
581,2,2,2,0.9,0.9
582,2,2,2,0.9,0.9
583,2,2,2,0.9,0.9
584,2,2,2,0.9,0.9
585,2,2,2,0.9,0.9
586,2,2,2,0.9,0.9
587,2,2,2,0.9,0.9
588,2,2,2,0.9,0.9
589,2,2,2,0.9,0.9
590,2,2,2,0.9,0.9
591,2,2,2,0.9,0.9
592,2,2,2,0.9,0.9
593,2,2,2,0.9,0.9
594,2,2,2,0.9,0.9
595,2,2,2,0.9,0.9
596,2,2,2,0.9,0.9
597,2,2,2,0.9,0.9
598,2,2,2,0.9,0.9
599,2,2,2,0.9,0.9
600,2,2,2,0.9,0.9
601,2,2,2,0.9,0.9
602,2,2,2,0.9,0.9
603,2,2,2,0.9,0.9
604,2,2,2,0.9,0.9
605,2,2,2,0.9,0.9
606,2,2,2,0.9,0.9
607,2,2,2,0.9,0.9
608,2,2,2,0.9,0.9
609,2,2,2,0.9,0.9
610,2,2,2,0.9,0.9
611,2,2,2,0.9,0.9
612,2,2,2,0.9,0.9
613,2,2,2,0.9,0.9
614,2,2,2,0.9,0.9
615,2,2,2,0.9,0.9
616,2,2,2,0.9,0.9
617,2,2,2,0.9,0.9
618,2,2,2,0.9,0.9
619,2,2,2,0.9,0.9
620,2,2,2,0.9,0.9
621,2,2,2,0.9,0.9
622,2,2,2,0.9,0.9
623,2,2,2,0.9,0.9
624,2,2,2,0.9,0.9
625,2,2,2,0.9,0.9
626,2,2,2,0.9,0.9
627,2,2,2,0.9,0.9
628,2,2,2,0.9,0.9
629,2,2,2,0.9,0.9
630,2,2,2,0.9,0.9
631,2,2,2,0.9,0.9
632,2,2,2,0.9,0.9
633,2,2,2,0.9,0.9
634,2,2,2,0.9,0.9
635,2,2,2,0.9,0.9
636,2,2,2,0.9,0.9
637,2,2,2,0.9,0.9
638,2,2,2,0.9,0.9
639,2,2,2,0.9,0.9
640,2,2,2,0.9,0.9
641,2,2,2,0.9,0.9
642,2,2,2,0.9,0.9
643,2,2,2,0.9,0.9
644,2,2,2,0.9,0.9
645,2,2,2,0.9,0.9
646,2,2,2,0.9,0.9
647,2,2,2,0.9,0.9
648,2,2,2,0.9,0.9
649,2,2,2,0.9,0.9
650,2,2,2,0.9,0.9
651,2,2,2,0.9,0.9
652,2,2,2,0.9,0.9
653,2,2,2,0.9,0.9
654,2,2,2,0.9,0.9
