"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,2,2,2,0.9,0.8
2,2,2,2,0.9,0.8
3,2,2,2,0.9,0.8
4,2,2,2,0.9,0.8
5,2,2,2,0.9,0.8
6,2,2,2,0.9,0.8
7,2,2,2,0.9,0.8
8,2,2,2,0.9,0.8
9,2,2,2,0.9,0.8
10,2,2,2,0.9,0.8
11,2,2,2,0.9,0.8
12,2,2,2,0.9,0.8
13,2,2,2,0.9,0.8
14,2,2,2,0.9,0.8
15,2,2,2,0.9,0.8
16,2,2,2,0.9,0.8
17,2,2,2,0.9,0.8
18,2,2,2,0.9,0.8
19,2,2,2,0.9,0.8
20,2,2,2,0.9,0.8
21,2,2,2,0.9,0.8
22,2,2,2,0.9,0.8
23,2,2,2,0.9,0.8
24,2,2,2,0.9,0.8
25,2,2,2,0.9,0.8
26,2,2,2,0.9,0.8
27,2,2,2,0.9,0.8
28,2,2,2,0.9,0.8
29,2,2,2,0.9,0.8
30,2,2,2,0.9,0.8
31,2,2,2,0.9,0.8
32,2,2,2,0.9,0.8
33,2,2,2,0.9,0.8
34,2,2,2,0.9,0.8
35,2,2,2,0.9,0.8
36,2,2,2,0.9,0.8
37,2,2,2,0.9,0.8
38,2,2,2,0.9,0.8
39,2,2,2,0.9,0.8
40,2,2,2,0.9,0.8
41,2,2,2,0.9,0.8
42,2,2,2,0.9,0.8
43,2,2,2,0.9,0.8
44,2,2,2,0.9,0.8
45,2,2,2,0.9,0.8
46,2,2,2,0.9,0.8
47,2,2,2,0.9,0.8
48,2,2,2,0.9,0.8
49,2,2,2,0.9,0.8
50,2,2,2,0.9,0.8
51,2,2,2,0.9,0.8
52,2,2,2,0.9,0.8
53,2,2,2,0.9,0.8
54,2,2,2,0.9,0.8
55,2,2,2,0.9,0.8
56,2,2,2,0.9,0.8
57,2,2,2,0.9,0.8
58,2,2,2,0.9,0.8
59,2,2,2,0.9,0.8
60,2,2,2,0.9,0.8
61,2,2,2,0.9,0.8
62,2,2,2,0.9,0.8
63,2,2,2,0.9,0.8
64,2,2,2,0.9,0.8
65,2,2,2,0.9,0.8
66,2,2,2,0.9,0.8
67,2,2,2,0.9,0.8
68,2,2,2,0.9,0.8
69,2,2,2,0.9,0.8
70,2,2,2,0.9,0.8
71,2,2,2,0.9,0.8
72,2,2,2,0.9,0.8
73,2,2,2,0.9,0.8
74,2,2,2,0.9,0.8
75,2,2,2,0.9,0.8
76,2,2,2,0.9,0.8
77,2,2,2,0.9,0.8
78,2,2,2,0.9,0.8
