"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,2,2,2,0.9,0.7
2,2,2,2,0.9,0.7
3,2,2,2,0.9,0.7
4,2,2,2,0.9,0.7
5,2,2,2,0.9,0.7
6,2,2,2,0.9,0.7
7,2,2,2,0.9,0.7
8,2,2,2,0.9,0.7
9,2,2,2,0.9,0.7
10,2,2,2,0.9,0.7
11,2,2,2,0.9,0.7
12,2,2,2,0.9,0.7
13,2,2,2,0.9,0.7
14,2,2,2,0.9,0.7
15,2,2,2,0.9,0.7
16,2,2,2,0.9,0.7
17,2,2,2,0.9,0.7
18,2,2,2,0.9,0.7
19,2,2,2,0.9,0.7
20,2,2,2,0.9,0.7
21,2,2,2,0.9,0.7
22,2,2,2,0.9,0.7
23,2,2,2,0.9,0.7
24,2,2,2,0.9,0.7
25,2,2,2,0.9,0.7
26,2,2,2,0.9,0.7
27,2,2,2,0.9,0.7
28,2,2,2,0.9,0.7
29,2,2,2,0.9,0.7
30,2,2,2,0.9,0.7
31,2,2,2,0.9,0.7
32,2,2,2,0.9,0.7
33,2,2,2,0.9,0.7
34,2,2,2,0.9,0.7
35,2,2,2,0.9,0.7
36,2,2,2,0.9,0.7
37,2,2,2,0.9,0.7
38,2,2,2,0.9,0.7
39,2,2,2,0.9,0.7
40,2,2,2,0.9,0.7
41,2,2,2,0.9,0.7
42,2,2,2,0.9,0.7
43,2,2,2,0.9,0.7
44,2,2,2,0.9,0.7
45,2,2,2,0.9,0.7
46,2,2,2,0.9,0.7
47,2,2,2,0.9,0.7
48,2,2,2,0.9,0.7
49,2,2,2,0.9,0.7
50,2,2,2,0.9,0.7
51,2,2,2,0.9,0.7
52,2,2,2,0.9,0.7
53,2,2,2,0.9,0.7
54,2,2,2,0.9,0.7
55,2,2,2,0.9,0.7
56,2,2,2,0.9,0.7
57,2,2,2,0.9,0.7
58,2,2,2,0.9,0.7
59,2,2,2,0.9,0.7
60,2,2,2,0.9,0.7
61,2,2,2,0.9,0.7
62,2,2,2,0.9,0.7
63,2,2,2,0.9,0.7
64,2,2,2,0.9,0.7
65,2,2,2,0.9,0.7
66,2,2,2,0.9,0.7
67,2,2,2,0.9,0.7
68,2,2,2,0.9,0.7
69,2,2,2,0.9,0.7
70,2,2,2,0.9,0.7
71,2,2,2,0.9,0.7
72,2,2,2,0.9,0.7
73,2,2,2,0.9,0.7
74,2,2,2,0.9,0.7
75,2,2,2,0.9,0.7
76,2,2,2,0.9,0.7
77,2,2,2,0.9,0.7
78,2,2,2,0.9,0.7
79,2,2,2,0.9,0.7
80,2,2,2,0.9,0.7
81,2,2,2,0.9,0.7
82,2,2,2,0.9,0.7
83,2,2,2,0.9,0.7
84,2,2,2,0.9,0.7
85,2,2,2,0.9,0.7
86,2,2,2,0.9,0.7
87,2,2,2,0.9,0.7
88,2,2,2,0.9,0.7
89,2,2,2,0.9,0.7
90,2,2,2,0.9,0.7
91,2,2,2,0.9,0.7
92,2,2,2,0.9,0.7
93,2,2,2,0.9,0.7
94,2,2,2,0.9,0.7
95,2,2,2,0.9,0.7
96,2,2,2,0.9,0.7
97,2,2,2,0.9,0.7
98,2,2,2,0.9,0.7
99,2,2,2,0.9,0.7
100,2,2,2,0.9,0.7
101,2,2,2,0.9,0.7
102,2,2,2,0.9,0.7
103,2,2,2,0.9,0.7
104,2,2,2,0.9,0.7
