"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,2,2,2,0.9,0.2
2,2,2,2,0.9,0.2
3,2,2,2,0.9,0.2
4,2,2,2,0.9,0.2
5,2,2,2,0.9,0.2
6,2,2,2,0.9,0.2
7,2,2,2,0.9,0.2
8,2,2,2,0.9,0.2
9,2,2,2,0.9,0.2
10,2,2,2,0.9,0.2
11,2,2,2,0.9,0.2
12,2,2,2,0.9,0.2
13,2,2,2,0.9,0.2
14,2,2,2,0.9,0.2
15,2,2,2,0.9,0.2
16,2,2,2,0.9,0.2
17,2,2,2,0.9,0.2
18,2,2,2,0.9,0.2
19,2,2,2,0.9,0.2
20,2,2,2,0.9,0.2
21,2,2,2,0.9,0.2
22,2,2,2,0.9,0.2
23,2,2,2,0.9,0.2
24,2,2,2,0.9,0.2
25,2,2,2,0.9,0.2
26,2,2,2,0.9,0.2
27,2,2,2,0.9,0.2
28,2,2,2,0.9,0.2
29,2,2,2,0.9,0.2
30,2,2,2,0.9,0.2
31,2,2,2,0.9,0.2
32,2,2,2,0.9,0.2
33,2,2,2,0.9,0.2
34,2,2,2,0.9,0.2
35,2,2,2,0.9,0.2
36,2,2,2,0.9,0.2
37,2,2,2,0.9,0.2
38,2,2,2,0.9,0.2
39,2,2,2,0.9,0.2
40,2,2,2,0.9,0.2
41,2,2,2,0.9,0.2
42,2,2,2,0.9,0.2
43,2,2,2,0.9,0.2
44,2,2,2,0.9,0.2
45,2,2,2,0.9,0.2
46,2,2,2,0.9,0.2
47,2,2,2,0.9,0.2
48,2,2,2,0.9,0.2
49,2,2,2,0.9,0.2
50,2,2,2,0.9,0.2
51,2,2,2,0.9,0.2
52,2,2,2,0.9,0.2
53,2,2,2,0.9,0.2
54,2,2,2,0.9,0.2
55,2,2,2,0.9,0.2
56,2,2,2,0.9,0.2
57,2,2,2,0.9,0.2
58,2,2,2,0.9,0.2
59,2,2,2,0.9,0.2
60,2,2,2,0.9,0.2
61,2,2,2,0.9,0.2
62,2,2,2,0.9,0.2
63,2,2,2,0.9,0.2
64,2,2,2,0.9,0.2
65,2,2,2,0.9,0.2
66,2,2,2,0.9,0.2
67,2,2,2,0.9,0.2
68,2,2,2,0.9,0.2
69,2,2,2,0.9,0.2
70,2,2,2,0.9,0.2
71,2,2,2,0.9,0.2
72,2,2,2,0.9,0.2
73,2,2,2,0.9,0.2
74,2,2,2,0.9,0.2
75,2,2,2,0.9,0.2
76,2,2,2,0.9,0.2
77,2,2,2,0.9,0.2
78,2,2,2,0.9,0.2
79,2,2,2,0.9,0.2
80,2,2,2,0.9,0.2
81,2,2,2,0.9,0.2
82,2,2,2,0.9,0.2
83,2,2,2,0.9,0.2
84,2,2,2,0.9,0.2
85,2,2,2,0.9,0.2
86,2,2,2,0.9,0.2
87,2,2,2,0.9,0.2
88,2,2,2,0.9,0.2
89,2,2,2,0.9,0.2
90,2,2,2,0.9,0.2
91,2,2,2,0.9,0.2
92,2,2,2,0.9,0.2
93,2,2,2,0.9,0.2
94,2,2,2,0.9,0.2
95,2,2,2,0.9,0.2
96,2,2,2,0.9,0.2
97,2,2,2,0.9,0.2
98,2,2,2,0.9,0.2
99,2,2,2,0.9,0.2
100,2,2,2,0.9,0.2
101,2,2,2,0.9,0.2
102,2,2,2,0.9,0.2
103,2,2,2,0.9,0.2
104,2,2,2,0.9,0.2
105,2,2,2,0.9,0.2
106,2,2,2,0.9,0.2
107,2,2,2,0.9,0.2
108,2,2,2,0.9,0.2
109,2,2,2,0.9,0.2
110,2,2,2,0.9,0.2
111,2,2,2,0.9,0.2
112,2,2,2,0.9,0.2
113,2,2,2,0.9,0.2
114,2,2,2,0.9,0.2
115,2,2,2,0.9,0.2
116,2,2,2,0.9,0.2
117,2,2,2,0.9,0.2
118,2,2,2,0.9,0.2
119,2,2,2,0.9,0.2
120,2,2,2,0.9,0.2
121,2,2,2,0.9,0.2
122,2,2,2,0.9,0.2
123,2,2,2,0.9,0.2
124,2,2,2,0.9,0.2
125,2,2,2,0.9,0.2
126,2,2,2,0.9,0.2
127,2,2,2,0.9,0.2
128,2,2,2,0.9,0.2
129,2,2,2,0.9,0.2
130,2,2,2,0.9,0.2
131,2,2,2,0.9,0.2
132,2,2,2,0.9,0.2
133,2,2,2,0.9,0.2
134,2,2,2,0.9,0.2
135,2,2,2,0.9,0.2
136,2,2,2,0.9,0.2
137,2,2,2,0.9,0.2
138,2,2,2,0.9,0.2
139,2,2,2,0.9,0.2
140,2,2,2,0.9,0.2
141,2,2,2,0.9,0.2
142,2,2,2,0.9,0.2
143,2,2,2,0.9,0.2
144,2,2,2,0.9,0.2
145,2,2,2,0.9,0.2
146,2,2,2,0.9,0.2
147,2,2,2,0.9,0.2
148,2,2,2,0.9,0.2
149,2,2,2,0.9,0.2
150,2,2,2,0.9,0.2
151,2,2,2,0.9,0.2
152,2,2,2,0.9,0.2
153,2,2,2,0.9,0.2
154,2,2,2,0.9,0.2
155,2,2,2,0.9,0.2
156,2,2,2,0.9,0.2
157,2,2,2,0.9,0.2
158,2,2,2,0.9,0.2
159,2,2,2,0.9,0.2
160,2,2,2,0.9,0.2
161,2,2,2,0.9,0.2
162,2,2,2,0.9,0.2
163,2,2,2,0.9,0.2
164,2,2,2,0.9,0.2
165,2,2,2,0.9,0.2
166,2,2,2,0.9,0.2
167,2,2,2,0.9,0.2
168,2,2,2,0.9,0.2
169,2,2,2,0.9,0.2
170,2,2,2,0.9,0.2
171,2,2,2,0.9,0.2
172,2,2,2,0.9,0.2
173,2,2,2,0.9,0.2
174,2,2,2,0.9,0.2
175,2,2,2,0.9,0.2
176,2,2,2,0.9,0.2
177,2,2,2,0.9,0.2
178,2,2,2,0.9,0.2
179,2,2,2,0.9,0.2
180,2,2,2,0.9,0.2
181,2,2,2,0.9,0.2
182,2,2,2,0.9,0.2
183,2,2,2,0.9,0.2
184,2,2,2,0.9,0.2
185,2,2,2,0.9,0.2
186,2,2,2,0.9,0.2
187,2,2,2,0.9,0.2
188,2,2,2,0.9,0.2
189,2,2,2,0.9,0.2
190,2,2,2,0.9,0.2
191,2,2,2,0.9,0.2
192,2,2,2,0.9,0.2
193,2,2,2,0.9,0.2
194,2,2,2,0.9,0.2
195,2,2,2,0.9,0.2
196,2,2,2,0.9,0.2
197,2,2,2,0.9,0.2
198,2,2,2,0.9,0.2
199,2,2,2,0.9,0.2
200,2,2,2,0.9,0.2
201,2,2,2,0.9,0.2
202,2,2,2,0.9,0.2
203,2,2,2,0.9,0.2
204,2,2,2,0.9,0.2
205,2,2,2,0.9,0.2
206,2,2,2,0.9,0.2
